is_duplicate,question1_len,question2_len,common_words,cosine_distance,euclidean_distances,minkowski_distances,manhattan_distances,jaccard_distances,fuzz_ratio,fuzz_partial_ratio,fuzz_token_set_ratio,fuzz_token_sort_ratio
0,38,56,4,0.4682454587402964,1.031265767161602,0.8457596352550337,2.248532173826374,0.9166666666666666,47,47,69,55
0,26,27,3,0.7606822416404502,0.691834891227018,0.6203636687089343,1.1137989095711283,0.8888888888888888,87,85,87,75
1,44,27,3,0.8868278385148489,0.4757565795344322,0.43655446588379326,0.7517489885807875,0.8571428571428572,65,81,88,65
1,31,24,4,0.9115183487741892,0.4206700636503882,0.41195882489524716,0.5866354081701202,0.9,87,100,100,87
1,22,42,4,0.7792316613785764,0.6644822625494586,0.5665020308710901,1.3000754028515848,0.9090909090909091,69,100,100,69
0,41,21,1,0.22557953652467322,1.244524377804892,0.917159154290659,3.319633196142826,0.875,55,81,55,55
0,17,17,3,1.0,0.0,0.0,0.0,0.0,100,100,100,100
0,17,20,2,0.7238097720638815,0.7432230189332385,0.6632716791817637,1.1390875195771795,0.75,76,82,83,65
0,41,55,3,0.6649201107463846,0.8186328716263663,0.6423266641335639,1.8616243924543483,0.9,77,85,86,77
0,50,65,6,0.7207047182664228,0.7473891646706917,0.5926631114519876,1.7327091440967628,0.9411764705882353,80,70,89,80
1,8,17,1,0.7804984080753645,0.6625731535832636,0.5759499423222482,1.0900365993918508,0.8,64,100,100,64
0,38,38,3,0.497556380370682,1.0024406412644271,0.7555314136603641,2.5696663320234854,0.9230769230769231,61,65,59,47
1,40,28,3,0.6539688362317934,0.8319028353939019,0.6299933113700354,2.1040111118609,0.9166666666666666,65,75,73,56
1,17,11,2,0.9041534443074117,0.4378277188406151,0.42835730991764925,0.5621374053468743,0.8333333333333334,79,100,100,79
0,19,28,2,0.5537876443707481,0.9446823335166716,0.8401833418720652,1.4634921658329465,0.8571428571428572,60,63,73,47
1,37,15,2,0.8086217919801401,0.6186731091939585,0.49181319174173377,1.2635676365335349,0.875,58,100,100,58
0,47,38,2,0.4103697105549893,1.0859376496328053,0.7617093732100333,3.287178295766629,0.9166666666666666,42,42,46,45
0,33,27,2,0.4974373360594597,1.002559388705268,0.7623827287094802,2.431876107087989,0.9,50,56,70,53
0,48,33,5,0.5591796707663246,0.9389572186566066,0.7083390797578839,2.3829797325907656,0.9375,69,64,84,64
0,24,19,3,0.8738567297614181,0.5022813359832952,0.48784794374664164,0.7029533424512783,0.875,88,79,100,88
0,29,90,0,0.0,1.414213562373095,0.9695615022734764,4.582688856529935,0.9090909090909091,22,38,25,25
0,35,22,2,0.49548996212724583,1.0044999132630668,0.7679134706065477,2.4596221721924025,0.8333333333333334,49,56,62,49
0,48,37,4,0.6671893589910843,0.8158561650302284,0.6427249743913298,1.895044726099776,0.9230769230769231,38,43,84,68
1,28,21,3,0.6824952821336379,0.7968747930087413,0.667909678913646,1.4336577281234173,0.9,61,67,76,53
0,36,57,4,0.479591716283609,1.020204179286079,0.727016727573626,2.9477986510718277,0.9333333333333333,19,27,72,60
0,59,62,2,0.29113598338576896,1.19068385108242,0.815172963308088,4.159271204647386,0.9090909090909091,50,50,42,45
1,50,38,4,0.6638368598326646,0.8199550477524183,0.6517653823449401,1.8809850041852287,0.9230769230769231,57,61,81,61
0,40,46,5,0.9060385458926183,0.43350075918591324,0.39060613720750176,0.7837814839766154,0.9090909090909091,86,88,89,77
0,22,18,2,0.6087179350112707,0.8846265483114663,0.7057080796274476,1.7934392844350182,0.8571428571428572,50,56,60,60
0,18,33,1,0.6679160811218043,0.8149649303843641,0.7656537759439914,1.0763205133687457,0.75,47,61,71,67
0,47,25,2,0.4648042045822949,1.0345973085386462,0.73697560913717,3.1045043131361387,0.9166666666666666,33,44,44,39
0,22,32,2,0.4950417363748323,1.0049460320088515,0.8109569937524982,2.072346232386842,0.8888888888888888,26,36,71,52
0,59,36,4,0.5331365429229077,0.9662954590363056,0.6657974083613761,3.156605112785954,0.9375,53,67,74,61
0,42,38,1,0.06290539747231352,1.369010301296295,0.9970397944682319,3.6065069359806357,0.9,32,29,32,38
1,13,6,1,0.6008429793839829,0.8934842143160865,0.8312537106114926,1.1985240915696427,0.75,63,100,100,63
0,19,13,2,0.6522499345914995,0.8339665046133453,0.7045676328809353,1.5198733807067573,0.875,56,82,82,56
0,18,39,2,0.46689666250379763,1.0325728424631382,0.8419341981718698,2.1338779127022334,0.8888888888888888,39,61,67,49
0,40,27,1,0.33585577026537194,1.1525139736546608,0.849118627511011,2.9857587427683754,0.8888888888888888,36,60,56,45
0,44,53,0,0.0,1.4142135623730951,0.9380950341843969,5.004676400932967,0.9166666666666666,16,29,16,16
1,35,13,2,0.6202015020139399,0.8715486193966003,0.6837267264126696,1.8907275316436434,0.875,54,69,100,54
0,35,55,3,0.3598303857706514,1.1315207591815086,0.81530507487655,3.259535211123678,0.9230769230769231,60,69,73,56
1,45,36,5,0.8811383773448205,0.4875687082969526,0.4741048393116304,0.7271178480550962,0.9166666666666666,89,89,100,89
1,23,43,4,0.7006939707012463,0.7737002382043756,0.698889270468124,1.3844027519466604,0.9,61,61,100,70
1,35,27,4,0.887461488675265,0.4744228310794816,0.41275486045518095,0.8648826404599095,0.9090909090909091,87,100,100,87
1,18,43,3,0.6775676200500862,0.8030347189878079,0.6301480488332486,1.8272174456388364,0.9,59,61,100,59
0,10,17,1,0.4400528076615965,1.0582506246994647,0.8910562048951329,1.8934650680345433,0.8333333333333334,52,70,67,52
1,13,19,1,0.5488118750160194,0.9499348661713398,0.8462471397969266,1.3597055077774334,0.8,62,69,63,62
0,38,44,4,0.7809213285840516,0.6619345457308426,0.5455888039292996,1.2819299932831503,0.9230769230769231,56,75,88,80
1,19,36,2,0.549737690244839,0.9489597565283378,0.7204681227392702,2.3121964819600547,0.9,51,74,73,55
0,95,10,0,0.0,1.414213562373095,1.090034701466613,4.513896871818041,0.9230769230769231,15,70,15,15
0,53,62,1,0.2611847093940241,1.215578290860754,0.7930391908642538,4.478802921897845,0.9090909090909091,42,40,46,33
0,36,63,2,0.2009968334278575,1.2641227524035334,0.9071297456498584,4.122822963482076,0.9375,44,49,60,51
0,40,82,2,0.24630636603073328,1.227757006878207,0.8275842478415859,4.362521873389969,0.9333333333333333,31,46,55,48
0,89,28,1,0.303253636024204,1.1804629295118048,0.8503231623768758,3.3890827658113807,0.8888888888888888,34,64,55,38
0,57,84,2,0.36288753498086385,1.1288157201413667,0.7436901938402637,4.161316961047411,0.9090909090909091,40,50,47,45
0,39,50,3,0.6322911553074145,0.8575649767715393,0.6390132480450856,2.261862151474652,0.9166666666666666,52,59,64,65
0,33,27,5,0.9031246053454367,0.44017131813548066,0.4301747782829683,0.6384453377563091,0.9166666666666666,90,78,100,90
0,84,42,3,0.2671775521206775,1.21063821836197,0.7975512291343797,4.752250445266105,0.9473684210526316,41,57,50,48
1,47,40,4,0.582649608162768,0.9136196055659402,0.6986573576928989,2.1404464081444345,0.9,71,68,79,67
1,35,28,4,0.7729763972575598,0.6738302497549961,0.5485242188154664,1.5178966537949807,0.9166666666666666,60,54,86,73
1,28,22,2,0.3968241407722587,1.098340438322965,0.8936700769746171,2.369371087295849,0.8888888888888888,44,50,70,52
1,23,28,2,0.6172958019585797,0.874876217577573,0.7341865929988983,1.5832842174883046,0.875,82,87,82,82
0,35,32,3,0.7848083049919368,0.6560361194447503,0.58953598770176,1.0522076519871777,0.8888888888888888,63,66,96,96
0,38,102,5,0.5266969687462065,0.9729368234924544,0.6730867297984826,3.6648082331597136,0.9523809523809523,37,63,83,43
0,51,61,3,0.477523890481185,1.0222290443132744,0.7243262111868993,3.130710580948417,0.9333333333333333,52,55,60,61
0,25,82,1,0.04722090875063914,1.380419567558618,1.054543414479386,3.794062153694862,0.9,30,40,29,19
0,18,31,0,0.0,1.4142135623730951,1.014784114974442,4.0927955622705205,0.8888888888888888,29,39,33,33
0,31,25,2,0.5176608040983969,0.9821804273162881,0.7543306015897571,2.410128198105917,0.8888888888888888,50,56,72,68
1,62,63,9,0.8761374030880585,0.49771999540292006,0.44367454741810836,0.7345132113776309,0.9473684210526316,91,90,94,88
1,45,35,2,0.2859229754759642,1.1950539941977818,0.845741549199892,3.5460952170864153,0.9230769230769231,15,29,57,57
0,50,28,4,0.6326650423330145,0.8571288790689362,0.6644699163396299,2.070001399092348,0.9090909090909091,56,79,90,67
0,25,32,3,0.8898032099940959,0.46946094620512185,0.45761798156989386,0.6449154248404304,0.875,67,73,86,67
1,21,21,3,1.0,0.0,0.0,0.0,0.0,100,100,100,100
1,24,21,1,0.5892625048176354,0.9063525750858379,0.8073982435062135,1.3045669331670136,0.8,76,81,83,76
1,53,61,7,0.960023178069745,0.2827607537486593,0.2540442296540895,0.5693777768729464,0.9230769230769231,93,92,100,93
0,34,32,1,0.14411865560092804,1.3083434903717541,0.9769978218667643,3.4181577988468628,0.9,33,31,36,36
0,44,41,7,0.871687542562728,0.5065815974495562,0.49118641679023034,0.8278333931249624,0.9375,87,90,94,85
0,53,24,1,0.37260981962897805,1.1201697910326112,0.8781419581787632,2.539800189566092,0.875,44,65,63,47
0,41,23,0,0.0,1.4142135623730951,1.0105120265797363,3.95788186362774,0.8571428571428572,12,35,25,25
1,44,28,3,0.5479885129128563,0.9508012274783239,0.7519232173191782,2.147074679708419,0.9090909090909091,67,82,81,53
0,20,2,1,0.6189203436626596,0.8730173610385311,0.7401860451931336,1.4836064685268289,0.75,18,100,100,18
0,59,35,1,0.3192633471339324,1.166821882607682,0.8263091470832095,3.405066465861208,0.9,43,51,37,49
0,34,29,1,0.2800237058579624,1.1999802449557555,0.8738513925419403,3.3942553795871695,0.9090909090909091,35,47,41,44
1,47,21,2,0.4151614538046896,1.0815161082437104,0.8499631980597934,2.4313755158563137,0.8888888888888888,53,52,83,56
0,34,29,2,0.7478244781425138,0.7101767693433603,0.6120734796062063,1.2779024214439048,0.8333333333333334,83,95,83,83
0,22,19,1,0.4564419308389578,1.0426486168993294,0.8090678337151802,2.303477868872163,0.875,49,53,54,34
0,10,33,0,0.0,1.414213562373095,1.15000880183133,2.9681118371238266,0.8333333333333334,14,30,14,14
0,69,37,0,0.0,1.4142135623730951,0.9294457646453981,5.310485702415903,0.9230769230769231,30,38,25,25
0,28,38,3,0.5539398081292906,0.9445212457861489,0.7219519571913194,2.368892153775943,0.9166666666666666,55,56,86,76
1,20,15,3,0.8992751883589858,0.4488313973888505,0.4384188658012361,0.6112711481565123,0.875,86,73,100,86
0,60,79,4,0.3212235838254833,1.1651406920835927,0.7971202359109201,3.89550162427576,0.9444444444444444,42,45,57,40
0,23,31,3,0.6595599839236029,0.8251545504648167,0.6708214890000664,1.7072449822355822,0.8888888888888888,67,78,82,59
0,32,16,2,0.5155523844213784,0.9843247589882331,0.7477026633673077,2.3401322028274705,0.8571428571428572,29,44,72,38
0,52,103,3,0.3604764691789739,1.130949628251432,0.7257482399064955,4.591063107577959,0.9444444444444444,32,42,54,41
0,40,37,3,0.5376273540800828,0.9616367774996101,0.7771682825570443,1.9786178181243967,0.9,86,86,86,78
1,33,21,4,0.7953829336660805,0.6397141022893268,0.557821303475407,1.2327334063352722,0.9090909090909091,78,100,100,78
0,25,27,2,0.5039442264923872,0.9960479642141867,0.747913367383455,2.4585853269643936,0.8888888888888888,46,48,52,50
1,28,19,3,0.8436745194381517,0.5591520018060353,0.5394003774580385,0.807388715623016,0.875,81,100,100,81
0,32,14,1,0.4355681194095628,1.0624800050734482,0.853779378894652,2.098394289205324,0.8333333333333334,61,93,61,61
0,31,21,2,0.5315586145380851,0.967927048348082,0.7542883889295655,2.1120884784531992,0.8571428571428572,69,86,80,69
1,13,22,2,0.7586709732311426,0.6947359595830022,0.5921086415829099,1.2565449600617353,0.8571428571428572,74,100,100,74
0,38,30,2,0.533546872133714,0.9658707241306014,0.7173854413046837,2.5170943839507642,0.9090909090909091,44,59,54,41
1,25,18,2,0.8675991714363008,0.5145888233603587,0.49963249209803745,0.6795275891950141,0.8333333333333334,84,100,100,84
0,38,36,4,0.7656838010111261,0.6845673071201605,0.6113633661366497,1.0734682174602548,0.9090909090909091,89,89,91,81
0,21,27,2,0.4622035329646594,1.037107966448374,0.8651055389099835,1.9123437710318125,0.8333333333333334,58,62,80,58
0,34,70,4,0.460584721109977,1.0386676839971705,0.7175064827641221,3.489369553570611,0.9444444444444444,37,56,76,56
1,42,35,5,0.8974386354524276,0.452904768240681,0.4419972877386364,0.6672395258373742,0.9166666666666666,91,94,100,91
0,23,30,2,0.8361734389526678,0.5724099248743548,0.4743976753140545,1.0672836564552772,0.875,75,74,80,75
0,30,29,2,0.5290626358272631,0.9705023072334624,0.7729192751369749,2.119428168523001,0.875,54,71,68,61
1,21,30,3,0.8861316944918297,0.47721757199032483,0.46476568327568313,0.6599865940811099,0.875,67,81,89,67
1,30,51,3,0.3041435244284445,1.1797088416821802,0.8700038219885726,3.2367600030737886,0.9230769230769231,57,57,70,49
1,23,15,2,0.7695254282500712,0.6789323556142083,0.6459876366873472,0.9584734829161008,0.8,79,100,100,79
1,25,30,2,0.42684906201101913,1.0706548818260542,0.80596759413592,2.612024049481226,0.9090909090909091,33,41,53,51
0,42,50,6,0.9122505897276475,0.4189257936015698,0.4102040408238437,0.6205557621998881,0.8571428571428572,91,88,100,91
0,37,31,3,0.7649781680896319,0.6855973044147244,0.6503664508358622,1.0428950990361447,0.875,59,65,85,68
0,31,23,3,0.7796042919872621,0.6639212423363753,0.5473105062969241,1.3351211384170845,0.8888888888888888,85,96,92,70
0,39,48,3,0.6209308606334883,0.8707113636177165,0.6814157590154324,1.994635687911655,0.9090909090909091,53,59,72,67
0,21,8,1,0.5634926999424367,0.9343525031352603,0.7722688703707269,1.77761627137079,0.8,48,75,77,34
1,20,17,2,0.7498426727442492,0.7073292405319476,0.6437420062227782,1.1557480257275299,0.8571428571428572,70,76,83,70
1,17,10,1,0.571152114162848,0.9261186596081001,0.7980078178228275,1.5490548786678877,0.8,59,70,59,52
0,21,18,2,0.6246804796412938,0.8663942755566963,0.7353283371131348,1.4999420196402151,0.875,67,84,84,77
1,20,30,2,0.5812208859898981,0.9151820736991103,0.771910170408459,1.595805419709674,0.875,76,85,82,76
0,54,66,4,0.45963003417308035,1.0395864233693317,0.679482525139898,3.8911569538547743,0.9523809523809523,38,46,63,50
0,50,44,6,0.706099058921039,0.7666823867534209,0.6117385390125749,1.7430205138138657,0.9375,68,70,81,68
0,54,24,3,0.4308791195045323,1.0668841366291542,0.8236627221923293,2.635369563521166,0.9090909090909091,51,91,91,59
0,129,80,7,0.5100906478187837,0.9898579213010487,0.6396556086379865,4.079461159009675,0.9565217391304348,46,61,75,61
0,33,37,5,0.8860932252237287,0.4772981767747942,0.46456243730635366,0.7155041836934953,0.9090909090909091,94,88,100,94
0,29,27,3,0.6508753974377238,0.8356130714179574,0.6674978945188477,1.7090963851138032,0.9090909090909091,75,78,74,68
0,23,25,3,0.7823581854173851,0.6597602815911473,0.5734303899572518,1.1824803373250323,0.875,46,56,82,67
1,49,46,5,0.8572011441907902,0.5344134276180006,0.4761566710526345,0.7673781967667515,0.9090909090909091,93,89,93,80
0,23,38,0,0.0,1.4142135623730951,1.0087523536265162,4.103636345959144,0.8888888888888888,23,30,30,30
0,43,59,3,0.3473650467680467,1.1424840946218493,0.8398595647121823,3.3800227482227783,0.9230769230769231,41,46,46,37
0,28,30,3,0.8536442776189915,0.5410281367563213,0.5231446928029589,0.7716255983145851,0.875,86,86,86,72
0,26,43,1,0.26432862131863627,1.2129891827063948,0.8847175357017871,3.2062249834737697,0.8333333333333334,29,47,32,32
1,33,30,3,0.7221065807834764,0.7455111256266048,0.6286281804886138,1.4562247021234187,0.8888888888888888,92,87,92,92
1,13,9,2,0.8766534241303388,0.4966821435680196,0.48303910500791347,0.655149349507946,0.8333333333333334,82,100,100,82
0,46,43,2,0.41464449927780805,1.0819939932570715,0.754312092704789,3.338665907239636,0.9,38,45,49,47
0,31,31,1,0.4132511202230278,1.0832810159667456,0.8349856837198236,2.4877994038682156,0.875,52,52,61,55
0,35,15,0,0.0,1.414213562373095,1.050540784046716,3.643618846776651,0.8571428571428572,24,33,24,24
1,40,68,2,0.2682567006823827,1.2097465018073972,0.8139282022662804,4.261521753011902,0.9333333333333333,61,80,63,61
1,12,11,0,0.0,1.4142135623730951,1.114838793579712,3.0688536241976547,0.8333333333333334,17,27,17,17
0,37,31,3,0.6739421289543525,0.8075368363680354,0.6407076649210095,1.8207906597451593,0.875,47,55,73,62
1,13,18,2,0.889037231328567,0.47108973385424796,0.4595044840301764,0.6096907847689044,0.8333333333333334,84,100,100,84
1,29,11,3,0.6405350249479924,0.8478973700301324,0.6622525399277975,1.9362561439789912,0.875,55,100,100,55
1,19,20,3,0.7974455559338284,0.6364816479148032,0.5680721558453496,0.9592073135584327,0.8571428571428572,77,74,85,77
0,21,17,1,0.7071067811865476,0.7653668647301797,0.7234757712960592,1.0,0.6666666666666667,58,59,58,58
1,15,13,1,0.4622827595510743,1.037031571794153,0.8833178698828076,1.8100149732918744,0.8333333333333334,57,70,64,64
0,45,41,4,0.776159739945505,0.6690893214728438,0.5963364317172198,0.9885352016376214,0.875,88,90,91,88
0,10,44,0,0.0,1.4142135623730951,1.1366023758559916,3.1996731188838368,0.8571428571428572,26,30,26,26
0,38,50,4,0.5884482378657885,0.9072505300458209,0.6745502134881448,2.408289430290379,0.9333333333333333,64,71,85,70
0,21,33,1,0.47414225389312686,1.0255318094597292,0.8146406663405379,2.096537567890441,0.8571428571428572,59,76,76,59
0,57,24,3,0.45410595453025504,1.044886640233997,0.7475006045401068,3.222176383130827,0.9230769230769231,42,71,70,49
0,49,51,3,0.48501697805425764,1.014872427397397,0.7646156289821912,2.4888834912514675,0.9,34,52,74,76
0,37,91,2,0.28703747596667817,1.1941210357692573,0.7851448350796203,4.531700368864685,0.9090909090909091,23,41,46,41
1,11,21,3,0.8234511081062125,0.594220315865736,0.5708577576986447,0.8659751234853936,0.875,69,73,100,69
0,42,39,1,0.15971523873093382,1.2963678191540131,0.9204543201433606,3.8277803544205984,0.9166666666666666,32,36,40,37
1,22,18,1,0.20211127269991147,1.2632408537567874,1.0450066393967958,2.3619905805348793,0.8,60,61,70,60
1,22,21,2,0.7754719647273389,0.6701164604345444,0.5672577243105107,1.1606291834840086,0.875,74,76,76,74
0,20,26,3,0.8713216594469432,0.5073033422974009,0.4924803442356047,0.7106121411226562,0.875,83,95,100,87
0,19,22,2,0.6353766964515466,0.8539593708701291,0.7610045880646207,1.3790964382121733,0.8571428571428572,68,74,85,73
1,8,13,1,0.6226617396842452,0.8687211984471828,0.8107103087772446,1.1598293835455262,0.75,76,100,100,76
1,32,37,3,0.5179735919138198,0.981861912985915,0.747103395139186,2.3910377042338,0.9166666666666666,84,75,84,84
0,12,27,1,0.505724258828078,0.9942592631420861,0.8327535566601033,1.770401325193912,0.8333333333333334,31,67,67,51
0,13,28,3,0.7495035479092608,0.7078085222583003,0.5640478411177522,1.5713669245408413,0.8888888888888888,44,69,100,63
0,25,15,3,0.811221735439509,0.614456287396412,0.5265281094090295,1.1518588423512632,0.8888888888888888,75,100,100,75
0,33,42,2,0.3436286770631387,1.1457498181862054,0.81688919813547,3.314232949482203,0.9166666666666666,43,48,50,51
0,94,41,4,0.5968175681281461,0.8979782089470255,0.6209829048446565,2.9374575441951465,0.9090909090909091,44,81,91,61
1,88,52,5,0.5467406047883372,0.952112803413191,0.6280731006647344,3.6256841005133964,0.9444444444444444,51,69,83,63
0,19,15,3,0.8647013042244767,0.520189764942609,0.5043624935960306,0.7285308102137845,0.875,59,67,100,88
0,28,25,0,0.0,1.4142135623730951,1.0178859399687858,3.9190507749414483,0.8888888888888888,26,32,26,26
0,35,36,3,0.6687238445672711,0.813973163479889,0.631126778188424,1.9389306319523558,0.9090909090909091,65,66,68,56
0,30,31,3,0.8054099473799513,0.6238430132974944,0.5970812082844037,0.9191237711446284,0.8571428571428572,82,80,87,82
0,30,15,2,0.6084700069278204,0.8849067669220072,0.7113626943416406,1.831874743610007,0.875,53,80,80,53
1,31,33,3,0.7742203035284778,0.6719816909284393,0.6007514935848738,1.0482881816052214,0.8571428571428572,84,92,84,69
0,60,65,0,0.0,1.414213562373095,0.8594270974812731,6.4146471071632885,0.9411764705882353,30,33,24,24
1,104,84,11,0.9600023319466754,0.2828344676779147,0.21373616024649147,0.8409822585354887,0.9545454545454546,89,100,100,89
1,10,25,2,0.5735242517668641,0.9235537323113756,0.7579896795940357,1.9245705140903036,0.875,57,70,100,57
0,75,77,12,0.9304790921981152,0.3728831125215646,0.3666009419433653,0.6014029378451561,0.9545454545454546,95,93,97,92
0,82,84,1,0.12137954100971256,1.3256096401205653,0.8618550023928562,5.476967863880196,0.9375,23,32,26,36
1,17,20,2,0.6214711585065852,0.8700906176869336,0.7748988430956875,1.3150521940290316,0.8571428571428572,54,59,74,54
1,42,59,3,0.3818533939238553,1.111887229961874,0.788466391975421,3.3966600142811134,0.9333333333333333,50,57,58,48
1,23,18,3,0.7812527743520049,0.6614336333268745,0.5895617176157605,0.9730231498829003,0.8888888888888888,63,67,84,63
1,71,67,4,0.3493663559794339,1.1407310322951385,0.7349510333470585,4.487324764868968,0.9523809523809523,52,54,52,48
0,124,64,4,0.34276517704892623,1.1465032254216068,0.7507530413935248,4.775893172558466,0.9583333333333334,36,50,53,40
0,65,49,5,0.6766657892606508,0.8041569632097321,0.6079071997807036,2.1236119810664045,0.9285714285714286,68,83,89,74
0,75,41,0,0.0,1.4142135623730951,1.0057954943684466,4.6966365405726025,0.9230769230769231,12,29,12,12
1,45,23,4,0.8565948646856716,0.5355467025653852,0.4339806032597858,1.1751899478638688,0.9166666666666666,68,100,100,68
0,32,56,4,0.4417599018774524,1.0566362648731566,0.774440637514413,3.094468958848105,0.9375,36,58,79,59
1,58,55,4,0.5628566047217372,0.9350330424945024,0.7036208436414932,2.3567406288925334,0.9285714285714286,64,66,69,65
0,12,40,2,0.7079906399507166,0.7642111750678389,0.5819126918467252,1.8108552839965975,0.8888888888888888,46,100,100,46
1,22,13,2,0.7228838173350979,0.7444678403596788,0.6310366977733681,1.3564067918950617,0.8571428571428572,74,100,100,74
0,40,102,2,0.14679696990557675,1.3062947830366798,0.8359611136133055,5.299296187717788,0.9411764705882353,27,38,37,35
0,69,31,0,0.0,1.4142135623730951,0.9867079597769803,4.766552816757627,0.9090909090909091,28,35,28,28
0,27,24,3,0.6641050260254238,0.8196279326311131,0.730477404168883,1.2997980781506042,0.8888888888888888,71,75,86,71
0,90,17,0,0.0,1.4142135623730951,0.9976808024688959,5.089212825295139,0.9230769230769231,7,47,11,11
0,49,39,4,0.5019405288460822,0.9980575846652515,0.7275277293086443,2.7318057469185923,0.9285714285714286,36,58,72,66
0,35,38,4,0.726434645323215,0.7396828437604661,0.6590080767024308,1.0681610430481348,0.9090909090909091,88,91,94,89
0,18,26,1,0.2349126041650492,1.2370023410122963,0.923367848265976,3.0255197744846747,0.875,68,83,59,50
1,27,27,4,1.0,0.0,0.0,0.0,0.0,81,90,100,100
0,33,25,2,0.5562431305184213,0.9420794759271415,0.7680166740920684,1.9468277938409972,0.8888888888888888,55,60,61,52
0,157,72,5,0.3627870955629779,1.1289046943272245,0.70696448417762,5.218628234441606,0.9642857142857143,47,54,57,43
1,38,29,4,0.9149587979661002,0.41241048006543135,0.3655794349070071,0.7307215513803083,0.9090909090909091,63,72,100,87
0,28,21,3,0.6732059094544934,0.8084480076609833,0.7203309834743239,1.2191288653376164,0.8888888888888888,73,67,89,69
0,56,44,0,0.0,1.4142135623730951,0.9539631301252588,4.796964058231993,0.875,38,32,38,38
0,46,48,5,0.8711390885141346,0.5076630998720814,0.4523209163599026,0.7279034105140956,0.9090909090909091,98,96,98,89
1,10,10,1,0.7095666053064942,0.7621461732417291,0.6791549605929849,1.1078877719276052,0.8,70,70,70,70
0,65,117,1,0.08621566995033403,1.3518759780761445,0.8309381265629823,6.119827254438786,0.9444444444444444,26,38,24,23
1,44,24,3,0.7451176099517514,0.7139781369877495,0.5689037497265206,1.5891441681574907,0.8571428571428572,71,100,100,71
1,51,17,3,0.3632036068336432,1.128535682348021,0.8340124868135361,3.260260694224929,0.9166666666666666,44,82,83,47
1,13,27,3,0.7045941834218037,0.7686427213968741,0.6096660196622586,1.7295624294195433,0.9,65,100,100,65
1,38,30,3,0.608818834275232,0.8845124823593706,0.677261155693525,2.1355887711613395,0.9166666666666666,76,87,85,85
1,28,29,4,0.802323916056084,0.6287703618077367,0.5606359084389796,0.9367304120246677,0.9090909090909091,84,92,95,95
0,62,9,2,0.6714243088742919,0.8106487415961467,0.6207126914909771,2.0180991089029128,0.9,25,100,100,25
1,28,18,2,0.47923388762098224,1.0205548612191484,0.7914008628124222,2.3451871212961453,0.875,65,83,84,57
0,17,18,1,0.20521054758615476,1.2607850351379057,1.0011595548299355,2.545044980898883,0.8571428571428572,29,45,51,29
0,26,32,0,0.0,1.4142135623730951,0.9721075458186887,4.4297961684876785,0.9090909090909091,34,40,45,45
0,33,25,3,0.5770325695192253,0.9197471723041879,0.819365674985798,1.3269718125053585,0.8888888888888888,83,92,89,69
0,21,18,2,0.5758621052005694,0.9210188866678367,0.8194526177162237,1.4264579400659383,0.8571428571428572,67,56,76,67
1,22,23,3,0.5613939603853325,0.9365960064132961,0.7745088303676964,1.8240783471159552,0.8888888888888888,93,91,82,82
1,13,21,2,0.8422552755303672,0.561684474539991,0.48494500116563594,0.9839072605276025,0.8571428571428572,76,100,100,76
1,18,11,2,0.6849723048431986,0.7937602851702792,0.7422028369369186,1.1740007201091551,0.8333333333333334,76,100,100,76
0,39,33,1,0.0685665507460578,1.3648688209889932,1.0350463905438285,3.4587453278485083,0.875,47,45,51,44
0,14,22,1,0.5214106365235255,0.9783551129078587,0.8406048857349732,1.7551446432380033,0.8333333333333334,39,57,60,44
1,45,57,5,0.7852534238245201,0.6553572707698906,0.5131671917497467,1.6240470111961915,0.9285714285714286,76,80,84,69
1,34,25,4,0.8390289222343194,0.5673994673344004,0.5466473610265342,0.8535013026765429,0.875,85,64,100,85
1,28,35,4,0.8313980362858842,0.5806926273238122,0.5206466224409951,0.9150727509260121,0.9090909090909091,79,94,94,83
0,10,10,1,1.0,0.0,0.0,0.0,0.0,100,100,100,100
0,76,102,0,0.0,1.4142135623730951,0.9221303411392842,5.6887543586030205,0.9411764705882353,26,32,15,13
0,10,18,2,0.8334596014281113,0.5771315249956267,0.4974461298828687,1.0157460982447089,0.8571428571428572,71,100,100,71
1,19,14,3,0.9627096954085721,0.2730945059550921,0.2706742455988625,0.3349056979437059,0.875,85,100,100,85
0,56,45,0,0.0,1.414213562373095,0.9377529375476262,5.0204492523900806,0.9090909090909091,34,36,29,28
0,29,30,2,0.2568575990444147,1.2191328073311662,0.9084866710196317,3.020248024587333,0.9090909090909091,31,37,51,51
0,13,7,0,,1.0,1.0,1.0,0.5,70,86,70,70
0,49,61,2,0.21416723010548627,1.2536608551713766,0.8201872087105433,4.6760350579667325,0.9375,40,47,49,42
1,23,29,2,0.6634491213141364,0.8204277892488328,0.6876769697274752,1.531629591891434,0.8571428571428572,73,70,65,65
0,49,64,3,0.465345255938211,1.0340742178990723,0.7076009010593428,3.3072409375642082,0.9166666666666666,58,55,72,53
0,38,41,0,0.0,1.4142135623730951,1.0264010299060708,3.8850758568800106,0.875,33,38,23,23
0,20,13,2,0.8367112991021488,0.5714695108189959,0.551054486891548,0.778346371854155,0.8333333333333334,79,100,100,79
0,50,21,0,0.0,1.4142135623730951,0.9918830356365353,4.327860907356025,0.9,20,43,28,28
0,30,41,3,0.6008884398691284,0.8934333328579939,0.6839123021454108,2.196558136622148,0.9166666666666666,51,75,75,68
